mun_id;ano;Valor;Sexo;faixa_id
3504305;2021;155;Homens;55 a 59
3504404;2021;314;Homens;55 a 59
3504503;2021;2.378;Homens;55 a 59
3504602;2021;514;Homens;55 a 59
3504701;2021;61;Homens;55 a 59
3504800;2021;299;Homens;55 a 59
3504909;2021;311;Homens;55 a 59
3505005;2021;101;Homens;55 a 59
3505104;2021;200;Homens;55 a 59
3505203;2021;1.032;Homens;55 a 59
3505302;2021;1.242;Homens;55 a 59
3505351;2021;160;Homens;55 a 59
3505401;2021;194;Homens;55 a 59
3505500;2021;3.451;Homens;55 a 59
3505609;2021;779;Homens;55 a 59
3505708;2021;6.578;Homens;55 a 59
3505807;2021;668;Homens;55 a 59
3505906;2021;1.768;Homens;55 a 59
3506003;2021;10.421;Homens;55 a 59
3506102;2021;2.170;Homens;55 a 59
3506201;2021;89;Homens;55 a 59
3506300;2021;333;Homens;55 a 59
3506359;2021;1.436;Homens;55 a 59
3506409;2021;235;Homens;55 a 59
3506508;2021;3.552;Homens;55 a 59
3506607;2021;843;Homens;55 a 59
3506706;2021;412;Homens;55 a 59
3506805;2021;358;Homens;55 a 59
3506904;2021;276;Homens;55 a 59
3507001;2021;1.485;Homens;55 a 59
3507100;2021;635;Homens;55 a 59
3507159;2021;87;Homens;55 a 59
3507209;2021;22;Homens;55 a 59
3507308;2021;118;Homens;55 a 59
3507407;2021;509;Homens;55 a 59
3507456;2021;67;Homens;55 a 59
3507506;2021;3.841;Homens;55 a 59
3507605;2021;4.531;Homens;55 a 59
3507704;2021;153;Homens;55 a 59
3507753;2021;70;Homens;55 a 59
3507803;2021;715;Homens;55 a 59
3507902;2021;656;Homens;55 a 59
3508009;2021;478;Homens;55 a 59
3508108;2021;498;Homens;55 a 59
3508207;2021;126;Homens;55 a 59
3508306;2021;118;Homens;55 a 59
3508405;2021;1.240;Homens;55 a 59
3508504;2021;2.595;Homens;55 a 59
3508603;2021;891;Homens;55 a 59
3508702;2021;574;Homens;55 a 59
3508801;2021;492;Homens;55 a 59
3508900;2021;151;Homens;55 a 59
3509007;2021;2.866;Homens;55 a 59
3509106;2021;217;Homens;55 a 59
3509205;2021;1.851;Homens;55 a 59
3509254;2021;745;Homens;55 a 59
3509304;2021;332;Homens;55 a 59
3509403;2021;706;Homens;55 a 59
3509452;2021;172;Homens;55 a 59
3509502;2021;32.337;Homens;55 a 59
3509601;2021;2.229;Homens;55 a 59
3509700;2021;1.371;Homens;55 a 59
3509809;2021;152;Homens;55 a 59
3509908;2021;316;Homens;55 a 59
3509957;2021;138;Homens;55 a 59
3510005;2021;957;Homens;55 a 59
3510104;2021;99;Homens;55 a 59
3510153;2021;119;Homens;55 a 59
3510203;2021;1.240;Homens;55 a 59
3510302;2021;511;Homens;55 a 59
3510401;2021;1.466;Homens;55 a 59
3510500;2021;2.844;Homens;55 a 59
3510609;2021;9.764;Homens;55 a 59
3510708;2021;366;Homens;55 a 59
3510807;2021;870;Homens;55 a 59
3510906;2021;97;Homens;55 a 59
3511003;2021;587;Homens;55 a 59
3511102;2021;3.619;Homens;55 a 59
3511201;2021;245;Homens;55 a 59
3511300;2021;262;Homens;55 a 59
3511409;2021;539;Homens;55 a 59
3511508;2021;1.285;Homens;55 a 59
3511607;2021;466;Homens;55 a 59
3511706;2021;439;Homens;55 a 59
3511904;2021;214;Homens;55 a 59
3512001;2021;563;Homens;55 a 59
3512100;2021;181;Homens;55 a 59
3512209;2021;710;Homens;55 a 59
3512308;2021;527;Homens;55 a 59
3512407;2021;656;Homens;55 a 59
3512506;2021;165;Homens;55 a 59
3512605;2021;162;Homens;55 a 59
3512704;2021;120;Homens;55 a 59
3512803;2021;1.942;Homens;55 a 59
3512902;2021;218;Homens;55 a 59
3513009;2021;6.190;Homens;55 a 59
3513108;2021;968;Homens;55 a 59
3513207;2021;250;Homens;55 a 59
3513306;2021;87;Homens;55 a 59
3513405;2021;2.345;Homens;55 a 59
3513504;2021;3.637;Homens;55 a 59
3513603;2021;700;Homens;55 a 59
3513702;2021;977;Homens;55 a 59
3513801;2021;10.067;Homens;55 a 59
3513850;2021;62;Homens;55 a 59
3513900;2021;352;Homens;55 a 59
3514007;2021;202;Homens;55 a 59
3514106;2021;700;Homens;55 a 59
3514205;2021;77;Homens;55 a 59
3514304;2021;294;Homens;55 a 59
3514403;2021;1.404;Homens;55 a 59
3514502;2021;356;Homens;55 a 59
3514601;2021;260;Homens;55 a 59
3514700;2021;190;Homens;55 a 59
3514809;2021;377;Homens;55 a 59
3514908;2021;471;Homens;55 a 59
3514924;2021;84;Homens;55 a 59
3514957;2021;78;Homens;55 a 59
3515004;2021;6.234;Homens;55 a 59
3515103;2021;1.733;Homens;55 a 59
3515129;2021;112;Homens;55 a 59
3515152;2021;497;Homens;55 a 59
3515186;2021;1.329;Homens;55 a 59
3515194;2021;131;Homens;55 a 59
3515202;2021;273;Homens;55 a 59
3515301;2021;100;Homens;55 a 59
3515350;2021;262;Homens;55 a 59
3515400;2021;454;Homens;55 a 59
3515509;2021;2.104;Homens;55 a 59
3515608;2021;184;Homens;55 a 59
3515657;2021;38;Homens;55 a 59
3515707;2021;4.694;Homens;55 a 59
3515806;2021;62;Homens;55 a 59
3515905;2021;100;Homens;55 a 59
3516002;2021;359;Homens;55 a 59
3516101;2021;80;Homens;55 a 59
3516200;2021;10.050;Homens;55 a 59
3516309;2021;3.907;Homens;55 a 59
3516408;2021;3.385;Homens;55 a 59
3516507;2021;89;Homens;55 a 59
3516606;2021;182;Homens;55 a 59
3516705;2021;1.242;Homens;55 a 59
3516804;2021;120;Homens;55 a 59
3516853;2021;141;Homens;55 a 59
3516903;2021;360;Homens;55 a 59
3517000;2021;287;Homens;55 a 59
3517109;2021;129;Homens;55 a 59
3517208;2021;341;Homens;55 a 59
3517307;2021;143;Homens;55 a 59
3517406;2021;1.176;Homens;55 a 59
3517505;2021;652;Homens;55 a 59
3517604;2021;520;Homens;55 a 59
3517703;2021;551;Homens;55 a 59
3517802;2021;295;Homens;55 a 59
3517901;2021;300;Homens;55 a 59
3518008;2021;57;Homens;55 a 59
3518107;2021;153;Homens;55 a 59
3518206;2021;1.046;Homens;55 a 59
3518305;2021;757;Homens;55 a 59
3518404;2021;3.586;Homens;55 a 59
3518503;2021;389;Homens;55 a 59
3518602;2021;1.042;Homens;55 a 59
3518701;2021;8.488;Homens;55 a 59
3518800;2021;34.010;Homens;55 a 59
3518859;2021;214;Homens;55 a 59
3518909;2021;140;Homens;55 a 59
3519006;2021;255;Homens;55 a 59
3519055;2021;399;Homens;55 a 59
3519071;2021;5.895;Homens;55 a 59
3519105;2021;326;Homens;55 a 59
3519204;2021;214;Homens;55 a 59
3519253;2021;214;Homens;55 a 59
3519303;2021;911;Homens;55 a 59
3519402;2021;337;Homens;55 a 59
3519501;2021;231;Homens;55 a 59
3519600;2021;1.671;Homens;55 a 59
3519709;2021;2.156;Homens;55 a 59
3519808;2021;215;Homens;55 a 59
3519907;2021;242;Homens;55 a 59
3520004;2021;762;Homens;55 a 59
3520103;2021;883;Homens;55 a 59
3520202;2021;264;Homens;55 a 59
3520301;2021;858;Homens;55 a 59
3520400;2021;845;Homens;55 a 59
3520426;2021;289;Homens;55 a 59
3520442;2021;833;Homens;55 a 59
3520509;2021;6.796;Homens;55 a 59
3520608;2021;164;Homens;55 a 59
3520707;2021;123;Homens;55 a 59
3520806;2021;119;Homens;55 a 59
3520905;2021;397;Homens;55 a 59
3521002;2021;809;Homens;55 a 59
3521101;2021;179;Homens;55 a 59
3521150;2021;144;Homens;55 a 59
3521200;2021;109;Homens;55 a 59
3521309;2021;415;Homens;55 a 59
3521408;2021;655;Homens;55 a 59
3521507;2021;212;Homens;55 a 59
3521606;2021;209;Homens;55 a 59
3521705;2021;549;Homens;55 a 59
3521804;2021;785;Homens;55 a 59
3521903;2021;502;Homens;55 a 59
3522000;2021;94;Homens;55 a 59
3522109;2021;2.364;Homens;55 a 59
3522158;2021;96;Homens;55 a 59
3522208;2021;3.985;Homens;55 a 59
3522307;2021;4.125;Homens;55 a 59
3522406;2021;2.483;Homens;55 a 59
3522505;2021;5.288;Homens;55 a 59
3522604;2021;2.234;Homens;55 a 59
3522653;2021;86;Homens;55 a 59
3522703;2021;1.341;Homens;55 a 59
3522802;2021;424;Homens;55 a 59
3522901;2021;377;Homens;55 a 59
3523008;2021;148;Homens;55 a 59
3523107;2021;8.669;Homens;55 a 59
3523206;2021;1.282;Homens;55 a 59
3523305;2021;405;Homens;55 a 59
3523404;2021;3.339;Homens;55 a 59
3523503;2021;541;Homens;55 a 59
3523602;2021;399;Homens;55 a 59
3523701;2021;171;Homens;55 a 59
3523800;2021;247;Homens;55 a 59
3523909;2021;4.730;Homens;55 a 59
3524006;2021;1.502;Homens;55 a 59
3524105;2021;1.132;Homens;55 a 59
3524204;2021;197;Homens;55 a 59
3524303;2021;2.184;Homens;55 a 59
3524402;2021;6.459;Homens;55 a 59
3524501;2021;204;Homens;55 a 59
3524600;2021;489;Homens;55 a 59
3524709;2021;1.417;Homens;55 a 59
3524808;2021;1.590;Homens;55 a 59
3524907;2021;181;Homens;55 a 59
3525003;2021;3.159;Homens;55 a 59
3525102;2021;1.189;Homens;55 a 59
3525201;2021;749;Homens;55 a 59
3525300;2021;4.157;Homens;55 a 59
3525409;2021;68;Homens;55 a 59
3525508;2021;367;Homens;55 a 59
3525607;2021;133;Homens;55 a 59
3525706;2021;1.015;Homens;55 a 59
3525805;2021;112;Homens;55 a 59
3525854;2021;85;Homens;55 a 59
3525904;2021;12.002;Homens;55 a 59
3526001;2021;580;Homens;55 a 59
3526100;2021;478;Homens;55 a 59
3526209;2021;767;Homens;55 a 59
3526308;2021;157;Homens;55 a 59
3526407;2021;763;Homens;55 a 59
3526506;2021;199;Homens;55 a 59
3526605;2021;173;Homens;55 a 59
3526704;2021;2.736;Homens;55 a 59
3526803;2021;1.944;Homens;55 a 59
3526902;2021;8.849;Homens;55 a 59
3527009;2021;193;Homens;55 a 59
3527108;2021;2.175;Homens;55 a 59
3527207;2021;2.401;Homens;55 a 59
3527256;2021;69;Homens;55 a 59
3527306;2021;1.143;Homens;55 a 59
3527405;2021;678;Homens;55 a 59
3527504;2021;52;Homens;55 a 59
3527603;2021;372;Homens;55 a 59
3527702;2021;161;Homens;55 a 59
3527801;2021;135;Homens;55 a 59
3527900;2021;88;Homens;55 a 59
3528007;2021;529;Homens;55 a 59
3528106;2021;265;Homens;55 a 59
3528205;2021;119;Homens;55 a 59
3528304;2021;114;Homens;55 a 59
3528403;2021;1.312;Homens;55 a 59
3528502;2021;2.816;Homens;55 a 59
3528601;2021;304;Homens;55 a 59
3528700;2021;137;Homens;55 a 59
3528809;2021;427;Homens;55 a 59
3528858;2021;90;Homens;55 a 59
3528908;2021;131;Homens;55 a 59
3529005;2021;6.635;Homens;55 a 59
3529104;2021;79;Homens;55 a 59
3529203;2021;754;Homens;55 a 59
3529302;2021;2.529;Homens;55 a 59
3529401;2021;12.127;Homens;55 a 59
3529500;2021;169;Homens;55 a 59
3529609;2021;128;Homens;55 a 59
3529658;2021;58;Homens;55 a 59
3529708;2021;577;Homens;55 a 59
3529807;2021;359;Homens;55 a 59
3529906;2021;515;Homens;55 a 59
3530003;2021;91;Homens;55 a 59
3530102;2021;899;Homens;55 a 59
3530201;2021;589;Homens;55 a 59
3530300;2021;1.856;Homens;55 a 59
3530409;2021;135;Homens;55 a 59
3530508;2021;2.016;Homens;55 a 59
3530607;2021;11.718;Homens;55 a 59
3530706;2021;4.384;Homens;55 a 59
3530805;2021;2.801;Homens;55 a 59
3530904;2021;92;Homens;55 a 59
3531001;2021;90;Homens;55 a 59
3531100;2021;1.296;Homens;55 a 59
3531209;2021;263;Homens;55 a 59
3531308;2021;1.514;Homens;55 a 59
3531407;2021;728;Homens;55 a 59
3531506;2021;561;Homens;55 a 59
3531605;2021;139;Homens;55 a 59
3531704;2021;133;Homens;55 a 59
3531803;2021;1.389;Homens;55 a 59
3531902;2021;861;Homens;55 a 59
3532009;2021;355;Homens;55 a 59
3532058;2021;150;Homens;55 a 59
3532108;2021;174;Homens;55 a 59
3532157;2021;82;Homens;55 a 59
3532207;2021;139;Homens;55 a 59
3532306;2021;235;Homens;55 a 59
3532405;2021;484;Homens;55 a 59
3532504;2021;319;Homens;55 a 59
3532603;2021;393;Homens;55 a 59
3532702;2021;136;Homens;55 a 59
3532801;2021;194;Homens;55 a 59
3532827;2021;233;Homens;55 a 59
3532843;2021;79;Homens;55 a 59
3532868;2021;37;Homens;55 a 59
3532900;2021;284;Homens;55 a 59
3533007;2021;640;Homens;55 a 59
3533106;2021;68;Homens;55 a 59
3533205;2021;88;Homens;55 a 59
3533254;2021;133;Homens;55 a 59
3533304;2021;86;Homens;55 a 59
3533403;2021;1.711;Homens;55 a 59
3533502;2021;1.138;Homens;55 a 59
3533601;2021;226;Homens;55 a 59
3533700;2021;141;Homens;55 a 59
3533809;2021;80;Homens;55 a 59
3533908;2021;1.527;Homens;55 a 59
3534005;2021;124;Homens;55 a 59
3534104;2021;192;Homens;55 a 59
3534203;2021;180;Homens;55 a 59
3534302;2021;1.303;Homens;55 a 59
3534401;2021;17.902;Homens;55 a 59
3534500;2021;77;Homens;55 a 59
3534609;2021;933;Homens;55 a 59
3534708;2021;3.186;Homens;55 a 59
3534757;2021;290;Homens;55 a 59
3534807;2021;233;Homens;55 a 59
3534906;2021;375;Homens;55 a 59
3535002;2021;352;Homens;55 a 59
3535101;2021;324;Homens;55 a 59
3535200;2021;343;Homens;55 a 59
3535309;2021;673;Homens;55 a 59
3535408;2021;409;Homens;55 a 59
3535507;2021;1.271;Homens;55 a 59
3535606;2021;555;Homens;55 a 59
3535705;2021;203;Homens;55 a 59
3535804;2021;531;Homens;55 a 59
3535903;2021;132;Homens;55 a 59
3536000;2021;326;Homens;55 a 59
3536109;2021;182;Homens;55 a 59
3536208;2021;509;Homens;55 a 59
3536257;2021;58;Homens;55 a 59
3536307;2021;400;Homens;55 a 59
3536406;2021;191;Homens;55 a 59
3536505;2021;2.883;Homens;55 a 59
3536570;2021;51;Homens;55 a 59
3536604;2021;252;Homens;55 a 59
3536703;2021;1.259;Homens;55 a 59
3536802;2021;172;Homens;55 a 59
3536901;2021;82;Homens;55 a 59
3537008;2021;454;Homens;55 a 59
3537107;2021;1.399;Homens;55 a 59
3537156;2021;108;Homens;55 a 59
3537206;2021;282;Homens;55 a 59
3537305;2021;1.864;Homens;55 a 59
3537404;2021;758;Homens;55 a 59
3537503;2021;242;Homens;55 a 59
3537602;2021;1.606;Homens;55 a 59
3537701;2021;191;Homens;55 a 59
3537800;2021;1.619;Homens;55 a 59
3537909;2021;738;Homens;55 a 59
3538006;2021;4.304;Homens;55 a 59
3538105;2021;483;Homens;55 a 59
3538204;2021;420;Homens;55 a 59
3538303;2021;116;Homens;55 a 59
3538501;2021;458;Homens;55 a 59
3538600;2021;765;Homens;55 a 59
3538709;2021;11.275;Homens;55 a 59
3538808;2021;879;Homens;55 a 59
3538907;2021;638;Homens;55 a 59
3539004;2021;339;Homens;55 a 59
3539103;2021;426;Homens;55 a 59
3539202;2021;865;Homens;55 a 59
3539301;2021;2.239;Homens;55 a 59
3539400;2021;365;Homens;55 a 59
3539509;2021;1.011;Homens;55 a 59
3539608;2021;137;Homens;55 a 59
3539707;2021;111;Homens;55 a 59
3539806;2021;3.005;Homens;55 a 59
3539905;2021;170;Homens;55 a 59
3540002;2021;616;Homens;55 a 59
3540101;2021;115;Homens;55 a 59
3540200;2021;1.206;Homens;55 a 59
3540259;2021;129;Homens;55 a 59
3540309;2021;77;Homens;55 a 59
3540408;2021;132;Homens;55 a 59
3540507;2021;298;Homens;55 a 59
3540606;2021;1.574;Homens;55 a 59
3540705;2021;1.651;Homens;55 a 59
3540754;2021;495;Homens;55 a 59
3540804;2021;503;Homens;55 a 59
3540853;2021;70;Homens;55 a 59
3540903;2021;532;Homens;55 a 59
3541000;2021;7.439;Homens;55 a 59
3541059;2021;147;Homens;55 a 59
3541109;2021;125;Homens;55 a 59
3541208;2021;466;Homens;55 a 59
3541307;2021;1.287;Homens;55 a 59
3541406;2021;6.535;Homens;55 a 59
3541505;2021;1.221;Homens;55 a 59
3541604;2021;1.109;Homens;55 a 59
3541653;2021;134;Homens;55 a 59
3541703;2021;389;Homens;55 a 59
3541802;2021;74;Homens;55 a 59
3541901;2021;349;Homens;55 a 59
3542008;2021;184;Homens;55 a 59
3542107;2021;283;Homens;55 a 59
3542206;2021;950;Homens;55 a 59
3542305;2021;121;Homens;55 a 59
3542404;2021;613;Homens;55 a 59
3542503;2021;159;Homens;55 a 59
3542602;2021;1.480;Homens;55 a 59
3542701;2021;191;Homens;55 a 59
3542800;2021;92;Homens;55 a 59
3542909;2021;359;Homens;55 a 59
3543006;2021;473;Homens;55 a 59
3543105;2021;120;Homens;55 a 59
3543204;2021;144;Homens;55 a 59
3543238;2021;64;Homens;55 a 59
3543253;2021;236;Homens;55 a 59
3543303;2021;3.533;Homens;55 a 59
3543402;2021;18.472;Homens;55 a 59
3543501;2021;160;Homens;55 a 59
3543600;2021;113;Homens;55 a 59
3543709;2021;302;Homens;55 a 59
3543808;2021;308;Homens;55 a 59
3543907;2021;5.976;Homens;55 a 59
3544004;2021;925;Homens;55 a 59
3544103;2021;1.312;Homens;55 a 59
3544202;2021;277;Homens;55 a 59
3544251;2021;518;Homens;55 a 59
3544301;2021;300;Homens;55 a 59
3544400;2021;89;Homens;55 a 59
3544509;2021;98;Homens;55 a 59
3544608;2021;170;Homens;55 a 59
3544707;2021;76;Homens;55 a 59
3544806;2021;171;Homens;55 a 59
3544905;2021;355;Homens;55 a 59
3545001;2021;488;Homens;55 a 59
3545100;2021;150;Homens;55 a 59
3545159;2021;221;Homens;55 a 59
3545209;2021;3.464;Homens;55 a 59
3545308;2021;1.211;Homens;55 a 59
3545407;2021;242;Homens;55 a 59
3545506;2021;123;Homens;55 a 59
3545605;2021;437;Homens;55 a 59
3545704;2021;185;Homens;55 a 59
3545803;2021;5.962;Homens;55 a 59
3546009;2021;451;Homens;55 a 59
3546108;2021;61;Homens;55 a 59
3546207;2021;119;Homens;55 a 59
3546256;2021;55;Homens;55 a 59
3546306;2021;893;Homens;55 a 59
3546405;2021;1.367;Homens;55 a 59
3546504;2021;164;Homens;55 a 59
3546603;2021;980;Homens;55 a 59
3546702;2021;656;Homens;55 a 59
3546801;2021;1.474;Homens;55 a 59
3546900;2021;229;Homens;55 a 59
3547007;2021;171;Homens;55 a 59
3547106;2021;93;Homens;55 a 59
3547205;2021;61;Homens;55 a 59
3547304;2021;3.680;Homens;55 a 59
3547403;2021;91;Homens;55 a 59
3547502;2021;887;Homens;55 a 59
3547601;2021;751;Homens;55 a 59
3547650;2021;51;Homens;55 a 59
3547700;2021;668;Homens;55 a 59
3547809;2021;20.713;Homens;55 a 59
3547908;2021;195;Homens;55 a 59
3548005;2021;643;Homens;55 a 59
3548054;2021;279;Homens;55 a 59
3548104;2021;179;Homens;55 a 59
3548203;2021;209;Homens;55 a 59
3548302;2021;110;Homens;55 a 59
3548401;2021;118;Homens;55 a 59
3548500;2021;12.556;Homens;55 a 59
3548609;2021;370;Homens;55 a 59
3548708;2021;23.234;Homens;55 a 59
3548807;2021;4.974;Homens;55 a 59
3548906;2021;7.182;Homens;55 a 59
3549003;2021;96;Homens;55 a 59
3549102;2021;2.720;Homens;55 a 59
3549201;2021;87;Homens;55 a 59
3549250;2021;55;Homens;55 a 59
3549300;2021;70;Homens;55 a 59
3549409;2021;1.380;Homens;55 a 59
3549508;2021;225;Homens;55 a 59
3549607;2021;125;Homens;55 a 59
3549706;2021;1.628;Homens;55 a 59
3549805;2021;13.444;Homens;55 a 59
3549904;2021;19.156;Homens;55 a 59
3549953;2021;405;Homens;55 a 59
3550001;2021;357;Homens;55 a 59
3550100;2021;1.124;Homens;55 a 59
3550209;2021;919;Homens;55 a 59
3550308;2021;311.248;Homens;55 a 59
3550407;2021;960;Homens;55 a 59
3550506;2021;222;Homens;55 a 59
3550605;2021;2.432;Homens;55 a 59
3550704;2021;2.198;Homens;55 a 59
3550803;2021;370;Homens;55 a 59
3550902;2021;442;Homens;55 a 59
3551009;2021;9.415;Homens;55 a 59
3551108;2021;293;Homens;55 a 59
3551207;2021;101;Homens;55 a 59
3551306;2021;94;Homens;55 a 59
3551405;2021;340;Homens;55 a 59
3551504;2021;1.171;Homens;55 a 59
3551603;2021;813;Homens;55 a 59
3551702;2021;3.433;Homens;55 a 59
3551801;2021;323;Homens;55 a 59
3551900;2021;478;Homens;55 a 59
3552007;2021;184;Homens;55 a 59
3552106;2021;1.226;Homens;55 a 59
3552205;2021;18.258;Homens;55 a 59
3552304;2021;229;Homens;55 a 59
3552403;2021;7.153;Homens;55 a 59
3552502;2021;7.531;Homens;55 a 59
3552551;2021;115;Homens;55 a 59
3552601;2021;390;Homens;55 a 59
3552700;2021;440;Homens;55 a 59
3552809;2021;6.711;Homens;55 a 59
3552908;2021;199;Homens;55 a 59
3553005;2021;304;Homens;55 a 59
3553104;2021;181;Homens;55 a 59
3553203;2021;190;Homens;55 a 59
3553302;2021;699;Homens;55 a 59
3553401;2021;831;Homens;55 a 59
3553500;2021;190;Homens;55 a 59
3553609;2021;431;Homens;55 a 59
3553658;2021;84;Homens;55 a 59
3553708;2021;1.665;Homens;55 a 59
3553807;2021;694;Homens;55 a 59
3553856;2021;130;Homens;55 a 59
3553906;2021;194;Homens;55 a 59
3553955;2021;446;Homens;55 a 59
3554003;2021;3.130;Homens;55 a 59
3554102;2021;8.667;Homens;55 a 59
3554201;2021;133;Homens;55 a 59
3554300;2021;630;Homens;55 a 59
3554409;2021;276;Homens;55 a 59
3554508;2021;1.208;Homens;55 a 59
3554607;2021;98;Homens;55 a 59
3554656;2021;64;Homens;55 a 59
3554706;2021;300;Homens;55 a 59
3554755;2021;44;Homens;55 a 59
3554805;2021;1.208;Homens;55 a 59
3554904;2021;168;Homens;55 a 59
3554953;2021;190;Homens;55 a 59
3555000;2021;1.954;Homens;55 a 59
3555109;2021;438;Homens;55 a 59
3555208;2021;67;Homens;55 a 59
3555307;2021;84;Homens;55 a 59
3555356;2021;157;Homens;55 a 59
3555406;2021;2.404;Homens;55 a 59
3555505;2021;119;Homens;55 a 59
3555604;2021;321;Homens;55 a 59
3555703;2021;45;Homens;55 a 59
3555802;2021;276;Homens;55 a 59
3555901;2021;42;Homens;55 a 59
3556008;2021;418;Homens;55 a 59
3556107;2021;366;Homens;55 a 59
3556206;2021;4.132;Homens;55 a 59
3556305;2021;670;Homens;55 a 59
3556354;2021;284;Homens;55 a 59
3556404;2021;1.207;Homens;55 a 59
3556453;2021;1.365;Homens;55 a 59
3556503;2021;3.264;Homens;55 a 59
3556602;2021;325;Homens;55 a 59
3556701;2021;2.285;Homens;55 a 59
3556800;2021;511;Homens;55 a 59
3556909;2021;221;Homens;55 a 59
3556958;2021;58;Homens;55 a 59
3557006;2021;3.188;Homens;55 a 59
3557105;2021;2.874;Homens;55 a 59
3557154;2021;84;Homens;55 a 59
3557204;2021;337;Homens;55 a 59
3557303;2021;327;Homens;55 a 59
3500105;2021;981;Homens;60 a 64
3500204;2021;112;Homens;60 a 64
3500303;2021;845;Homens;60 a 64
3500402;2021;245;Homens;60 a 64
3500501;2021;461;Homens;60 a 64
3500550;2021;163;Homens;60 a 64
3500600;2021;74;Homens;60 a 64
3500709;2021;846;Homens;60 a 64
3500758;2021;126;Homens;60 a 64
3500808;2021;116;Homens;60 a 64
3500907;2021;80;Homens;60 a 64
3501004;2021;399;Homens;60 a 64
3501103;2021;120;Homens;60 a 64
3501152;2021;379;Homens;60 a 64
3501202;2021;137;Homens;60 a 64
3501301;2021;597;Homens;60 a 64
3501400;2021;87;Homens;60 a 64
3501509;2021;73;Homens;60 a 64
3501608;2021;6.440;Homens;60 a 64
3501707;2021;781;Homens;60 a 64
3501806;2021;198;Homens;60 a 64
3501905;2021;1.849;Homens;60 a 64
3502002;2021;121;Homens;60 a 64
3502101;2021;1.486;Homens;60 a 64
3502200;2021;634;Homens;60 a 64
3502309;2021;158;Homens;60 a 64
3502408;2021;103;Homens;60 a 64
3502507;2021;901;Homens;60 a 64
3502606;2021;125;Homens;60 a 64
3502705;2021;590;Homens;60 a 64
3502754;2021;416;Homens;60 a 64
3502804;2021;5.168;Homens;60 a 64
3502903;2021;771;Homens;60 a 64
3503000;2021;166;Homens;60 a 64
3503109;2021;160;Homens;60 a 64
3503158;2021;72;Homens;60 a 64
3503208;2021;5.751;Homens;60 a 64
3503307;2021;3.390;Homens;60 a 64
3503356;2021;62;Homens;60 a 64
3503406;2021;262;Homens;60 a 64
3503505;2021;103;Homens;60 a 64
3503604;2021;232;Homens;60 a 64
3503703;2021;221;Homens;60 a 64
3503802;2021;1.109;Homens;60 a 64
3503901;2021;1.892;Homens;60 a 64
3503950;2021;58;Homens;60 a 64
3504008;2021;2.588;Homens;60 a 64
3504107;2021;3.307;Homens;60 a 64
3504206;2021;405;Homens;60 a 64
3504305;2021;128;Homens;60 a 64
3504404;2021;249;Homens;60 a 64
3504503;2021;2.013;Homens;60 a 64
3504602;2021;417;Homens;60 a 64
3504701;2021;41;Homens;60 a 64
3504800;2021;237;Homens;60 a 64
3504909;2021;251;Homens;60 a 64
3505005;2021;105;Homens;60 a 64
3505104;2021;178;Homens;60 a 64
3505203;2021;874;Homens;60 a 64
3505302;2021;1.021;Homens;60 a 64
3505351;2021;129;Homens;60 a 64
3505401;2021;180;Homens;60 a 64
3505500;2021;2.885;Homens;60 a 64
3505609;2021;650;Homens;60 a 64
3505708;2021;5.363;Homens;60 a 64
3505807;2021;533;Homens;60 a 64
3505906;2021;1.584;Homens;60 a 64
3506003;2021;8.907;Homens;60 a 64
3506102;2021;2.006;Homens;60 a 64
3506201;2021;54;Homens;60 a 64
3506300;2021;288;Homens;60 a 64
3506359;2021;1.111;Homens;60 a 64
3506409;2021;197;Homens;60 a 64
3506508;2021;3.022;Homens;60 a 64
3506607;2021;658;Homens;60 a 64
3506706;2021;322;Homens;60 a 64
3506805;2021;291;Homens;60 a 64
3506904;2021;260;Homens;60 a 64
3507001;2021;1.207;Homens;60 a 64
3507100;2021;534;Homens;60 a 64
3507159;2021;66;Homens;60 a 64
3507209;2021;27;Homens;60 a 64
3507308;2021;100;Homens;60 a 64
3507407;2021;435;Homens;60 a 64
3507456;2021;58;Homens;60 a 64
3507506;2021;3.389;Homens;60 a 64
3507605;2021;3.919;Homens;60 a 64
3507704;2021;150;Homens;60 a 64
3507753;2021;68;Homens;60 a 64
3507803;2021;568;Homens;60 a 64
3507902;2021;579;Homens;60 a 64
3508009;2021;416;Homens;60 a 64
3508108;2021;453;Homens;60 a 64
3508207;2021;119;Homens;60 a 64
3508306;2021;101;Homens;60 a 64
3508405;2021;922;Homens;60 a 64
3508504;2021;2.215;Homens;60 a 64
3508603;2021;827;Homens;60 a 64
3508702;2021;523;Homens;60 a 64
3508801;2021;442;Homens;60 a 64
3508900;2021;111;Homens;60 a 64
3509007;2021;2.201;Homens;60 a 64
3509106;2021;145;Homens;60 a 64
3509205;2021;1.477;Homens;60 a 64
3509254;2021;620;Homens;60 a 64
3509304;2021;266;Homens;60 a 64
3509403;2021;590;Homens;60 a 64
3509452;2021;133;Homens;60 a 64
3509502;2021;28.288;Homens;60 a 64
3509601;2021;1.907;Homens;60 a 64
3509700;2021;1.113;Homens;60 a 64
3509809;2021;118;Homens;60 a 64
3509908;2021;297;Homens;60 a 64
3509957;2021;106;Homens;60 a 64
3510005;2021;819;Homens;60 a 64
3510104;2021;92;Homens;60 a 64
3510153;2021;87;Homens;60 a 64
3510203;2021;1.025;Homens;60 a 64
3510302;2021;446;Homens;60 a 64
