CD_MUN;Município;value;YEAR;AET;NDVI;NPP;SOIL;TMIN;TMMX;PR
3534500;Oscar Bressane (SP);65000;2019;562;5413;9021;161;170;297;63
3534609;Osvaldo Cruz (SP);70000;2019;554;5561;8272;156;177;303;62
3534708;Ourinhos (SP);80000;2019;657;5047;8361;189;167;294;70
3534757;Ouroeste (SP);75000;2019;662;5204;6907;320;180;308;72
3534807;Ouro Verde (SP);70000;2019;551;5136;6522;177;188;311;57
3534906;Pacaembu (SP);70000;2019;556;5295;6881;171;181;306;58
3535002;Palestina (SP);75000;2019;654;5206;7783;351;182;311;76
3535101;Palmares Paulista (SP);64000;2019;666;5470;8377;351;176;300;72
3535200;Palmeira d'Oeste (SP);80000;2019;581;5439;7494;206;180;308;60
3535309;Palmital (SP);80000;2019;572;4784;8080;145;171;297;60
3535507;Paraguaçu Paulista (SP);75000;2019;609;5186;8291;157;174;300;66
3535705;Paraíso (SP);80500;2019;681;5531;8392;371;177;301;75
3535804;Paranapanema (SP);80000;2019;650;4991;11077;312;153;274;82
3535903;Paranapuã (SP);90000;2019;655;5250;6778;285;180;308;69
3536000;Parapuã (SP);72000;2019;575;5307;8265;152;177;303;64
3536208;Pariquera-Açu (SP);50000;2019;875;7293;15956;555;187;279;178
3536257;Parisi (SP);80000;2019;611;5200;7554;288;181;310;68
3536307;Patrocínio Paulista (SP);80000;2019;701;5752;11035;407;165;269;105
3536406;Paulicéia (SP);65000;2019;582;5366;6991;213;188;311;60
3536505;Paulínia (SP);91429;2019;708;4739;9659;278;163;281;82
3536570;Paulistânia (SP);70000;2019;599;5622;11314;244;163;291;71
3536604;Paulo de Faria (SP);78000;2019;683;5024;7685;379;182;313;81
3536703;Pederneiras (SP);85000;2019;592;5443;9129;238;169;295;67
3536802;Pedra Bela (SP);85000;2019;748;6354;13141;357;128;242;101
3536901;Pedranópolis (SP);75000;2019;605;5201;7523;290;180;309;68
3537008;Pedregulho (SP);75000;2019;671;5800;10984;378;166;272;108
3537107;Pedreira (SP);;2019;731;6003;11265;317;151;269;88
3537156;Pedrinhas Paulista (SP);85000;2019;617;4085;7592;160;182;306;64
3537305;Penápolis (SP);65000;2019;564;4881;7964;232;174;302;63
3537404;Pereira Barreto (SP);70000;2019;557;4693;7469;205;182;308;56
3537503;Pereiras (SP);72400;2019;631;5567;12483;193;162;278;75
3537701;Piacatu (SP);70000;2019;538;5431;8552;180;175;302;62
3538006;Pindamonhangaba (SP);;2019;780;6400;14873;391;150;263;106
3538105;Pindorama (SP);75000;2019;634;5418;8461;324;175;299;68
3538303;Piquerobi (SP);50000;2019;547;5157;6206;135;191;315;57
3538600;Piracaia (SP);50000;2019;768;6557;14065;386;134;242;101
3538709;Piracicaba (SP);65000;2019;644;5280;10197;220;168;285;73
3538808;Piraju (SP);80000;2019;661;5471;10892;236;154;281;73
3538907;Pirajuí (SP);90000;2019;550;5264;9230;239;170;298;62
3539004;Pirangi (SP);70000;2019;683;5364;8437;369;176;299;74
3539202;Pirapozinho (SP);80000;2019;616;5326;6856;130;184;309;64
3539301;Pirassununga (SP);90000;2019;739;5503;9201;327;169;288;85
3539400;Piratininga (SP);75000;2019;585;5775;10623;239;166;294;68
3539509;Pitangueiras (SP);85000;2019;709;5031;7844;383;175;298;79
3539608;Planalto (SP);70000;2019;573;5168;8079;243;179;307;63
3539707;Platina (SP);73000;2019;584;5136;8659;172;166;293;61
3539905;Poloni (SP);70000;2019;619;5451;7900;269;179;308;68
3540002;Pompéia (SP);80000;2019;527;5177;8781;151;170;298;61
3540101;Pongaí (SP);70000;2019;564;4925;8150;266;173;300;62
3540200;Pontal (SP);85000;2019;717;5153;7901;361;176;299;82
3540259;Pontalinda (SP);100000;2019;586;5310;7252;221;180;308;62
3540309;Pontes Gestal (SP);72000;2019;627;5141;7673;323;183;313;71
3540408;Populina (SP);80000;2019;672;5047;6685;313;181;309;72
3540507;Porangaba (SP);85532;2019;639;5606;12775;211;159;276;78
3540606;Porto Feliz (SP);80000;2019;663;5340;10825;182;161;273;73
3540705;Porto Ferreira (SP);90000;2019;745;5492;9494;330;170;291;88
3540804;Potirendaba (SP);83333;2019;564;5419;7859;287;178;305;62
3540853;Pracinha (SP);70000;2019;563;5077;6705;143;185;311;60
3540903;Pradópolis (SP);85000;2019;707;5050;8210;326;171;294;80
3541059;Pratânia (SP);85119;2019;666;5496;11330;279;150;275;84
3541109;Presidente Alves (SP);80000;2019;555;5757;10055;237;167;295;63
3541208;Presidente Bernardes (SP);75000;2019;574;5356;6616;116;190;315;60
3541307;Presidente Epitácio (SP);83554;2019;544;4616;6302;157;189;312;56
3541406;Presidente Prudente (SP);79800;2019;585;5332;7170;129;190;315;61
3541505;Presidente Venceslau (SP);72907;2019;540;5149;6286;145;191;314;56
3541604;Promissão (SP);65000;2019;565;4915;8214;245;173;301;61
3541653;Quadra (SP);84066;2019;643;5052;12044;196;153;268;79
3541703;Quatá (SP);62498;2019;588;5360;8565;152;174;301;66
3541802;Queiroz (SP);75000;2019;508;4900;8630;158;173;301;59
3541901;Queluz (SP);61000;2019;790;6705;15829;606;136;259;114
3542008;Quintana (SP);75000;2019;548;5349;8595;150;171;299;64
3542107;Rafard (SP);70000;2019;631;5336;9572;161;165;279;70
3542206;Rancharia (SP);58044;2019;632;5334;7960;143;180;305;68
3542404;Regente Feijó (SP);80800;2019;615;5375;7140;124;185;309;64
3542503;Reginópolis (SP);80000;2019;543;5267;9223;241;174;301;60
3542701;Restinga (SP);80000;2019;705;5585;9850;388;168;270;101
3542800;Ribeira (SP);75000;2019;779;7383;18114;593;154;264;98
3542909;Ribeirão Bonito (SP);72000;2019;688;5717;10111;309;164;280;82
3543105;Ribeirão Corrente (SP);73333;2019;687;5549;9266;383;168;267;102
3543204;Ribeirão do Sul (SP);85000;2019;614;4896;8113;198;164;292;65
3543238;Ribeirão dos Índios (SP);73615;2019;544;5111;6374;142;191;315;57
3543402;Ribeirão Preto (SP);75000;2019;750;4801;8523;350;169;293;90
3543501;Riversul (SP);70000;2019;667;5384;10962;281;158;276;72
3543600;Rifaina (SP);75000;2019;670;5272;10696;371;171;288;108
3543709;Rincão (SP);75000;2019;708;5243;9595;316;170;290;81
3543808;Rinópolis (SP);72500;2019;550;5308;8346;171;175;302;63
3543907;Rio Claro (SP);75000;2019;686;5537;10152;263;162;278;80
3544004;Rio das Pedras (SP);66000;2019;627;5081;9242;182;163;280;70
3544202;Riolândia (SP);92000;2019;653;4696;7504;354;183;313;76
3544251;Rosana (SP);73989;2019;638;5006;6544;178;178;303;66
3544400;Rubiácea (SP);77000;2019;524;5317;8221;188;175;302;59
3544608;Sabino (SP);64004;2019;577;4462;8130;268;174;302;62
3544707;Sagres (SP);70000;2019;569;5131;7392;140;183;309;62
3544806;Sales (SP);80000;2019;566;4837;8499;265;176;303;61
3544905;Sales Oliveira (SP);90000;2019;725;5091;8505;373;171;287;91
3545100;Salmourão (SP);90000;2019;532;5628;8259;169;177;303;60
3545159;Saltinho (SP);65000;2019;626;5362;10188;190;165;282;70
3545209;Salto (SP);79000;2019;700;5101;10443;221;164;275;78
3545407;Salto Grande (SP);80000;2019;620;4996;7753;169;168;295;65
3545506;Sandovalina (SP);80119;2019;593;5113;6567;127;184;308;62
3545605;Santa Adélia (SP);75000;2019;632;5471;8465;316;175;299;68
3545704;Santa Albertina (SP);70000;2019;675;4593;6652;282;181;309;70
3545803;Santa Bárbara d'Oeste (SP);80000;2019;636;5013;9317;200;164;281;73
3546207;Santa Cruz da Conceição (SP);75000;2019;725;5655;9099;293;164;280;84
3546256;Santa Cruz da Esperança (SP);80000;2019;751;5548;10177;384;165;288;95
3546306;Santa Cruz das Palmeiras (SP);82000;2019;730;5880;9474;378;166;287;86
3546405;Santa Cruz do Rio Pardo (SP);70000;2019;645;5201;9329;243;162;290;73
3546504;Santa Ernestina (SP);90000;2019;675;5028;8715;315;169;290;75
3546702;Santa Gertrudes (SP);73000;2019;663;5023;9088;247;160;277;76
3546900;Santa Lúcia (SP);75000;2019;700;5058;8987;319;168;286;80
3547007;Santa Maria da Serra (SP);65000;2019;661;5130;9895;261;166;284;77
3547106;Santa Mercedes (SP);70000;2019;571;5206;6645;199;186;309;59
3547205;Santana da Ponte Pensa (SP);80000;2019;616;5411;7278;233;179;307;64
3547502;Santa Rita do Passa Quatro (SP);70000;2019;745;6114;10360;344;164;285;91
3547601;Santa Rosa de Viterbo (SP);80000;2019;733;5699;9842;389;162;285;93
3547650;Santa Salete (SP);100000;2019;614;5412;7314;236;179;307;64
3547700;Santo Anastácio (SP);70116;2019;566;5215;6258;116;191;315;59
3547908;Santo Antônio da Alegria (SP);80000;2019;724;5820;11073;448;156;268;102
3548005;Santo Antônio de Posse (SP);50000;2019;727;5562;10012;332;156;274;89
3548054;Santo Antônio do Aracanguá (SP);70000;2019;534;4946;7465;204;179;307;58
3548302;Santo Expedito (SP);72982;2019;562;5383;6555;140;190;315;59
3548401;Santópolis do Aguapeí (SP);75000;2019;540;5149;8306;176;174;301;63
3548906;São Carlos (SP);80000;2019;733;5646;9728;329;162;275;86
3549102;São João da Boa Vista (SP);80000;2019;743;5996;10507;435;152;275;98
3549201;São João das Duas Pontes (SP);76190;2019;602;5303;7213;240;179;308;65
3549250;São João de Iracema (SP);62000;2019;598;5493;7291;225;179;308;64
3549409;São Joaquim da Barra (SP);72000;2019;698;5084;8101;390;174;289;90
3549508;São José da Bela Vista (SP);85000;2019;698;5200;9149;386;170;275;98
3549607;São José do Barreiro (SP);60000;2019;791;7253;16769;564;120;239;132
3549706;São José do Rio Pardo (SP);80000;2019;723;6017;10917;502;154;275;94
3549805;São José do Rio Preto (SP);80000;2019;637;4817;7664;339;178;306;72
3550001;São Luiz do Paraitinga (SP);70000;2019;795;6965;15508;421;132;240;132
3550100;São Manuel (SP);79991;2019;651;5124;9753;265;159;282;83
3550407;São Pedro (SP);65000;2019;668;5661;11127;259;164;280;78
3550506;São Pedro do Turvo (SP);80000;2019;617;5439;9556;223;163;291;69
3550605;São Roque (SP);83333;2019;739;6609;14804;375;136;240;100
3550803;São Sebastião da Grama (SP);75000;2019;735;6521;10770;484;139;258;102
3550902;São Simão (SP);70000;2019;744;5646;10207;352;163;286;93
3551207;Sarutaiá (SP);90000;2019;667;5695;11302;254;146;272;76
3551306;Sebastianópolis do Sul (SP);70000;2019;640;5385;7541;270;180;309;69
3551405;Serra Azul (SP);79223;2019;753;5321;9812;364;164;289;94
3551504;Serrana (SP);74000;2019;759;5177;8916;368;167;292;94
3551603;Serra Negra (SP);80000;2019;739;6141;11951;347;141;259;98
3551702;Sertãozinho (SP);85000;2019;723;5079;8049;347;173;296;83
3551900;Severínia (SP);70000;2019;703;5806;8512;401;177;303;80
3552007;Silveiras (SP);65000;2019;796;6668;15374;515;134;255;116
3552106;Socorro (SP);80000;2019;751;5917;13109;354;139;256;100
3552205;Sorocaba (SP);75000;2019;705;4959;11680;228;155;262;80
3552304;Sud Mennucci (SP);75000;2019;540;5043;7295;194;181;307;56
3552403;Sumaré (SP);85000;2019;676;4438;9375;234;165;282;77
3552551;Suzanápolis (SP);75000;2019;585;5175;7652;200;181;308;59
3552601;Tabapuã (SP);85000;2019;653;5462;8394;358;178;303;72
3552700;Tabatinga (SP);69360;2019;632;5553;8418;285;173;295;71
3552908;Taciba (SP);90000;2019;629;5378;7438;137;183;307;66
3553005;Taguaí (SP);;2019;680;5614;11127;259;156;278;79
3553104;Taiaçu (SP);75000;2019;693;5568;8498;377;174;297;75
3553203;Taiúva (SP);75000;2019;697;5299;8437;379;172;294;77
3553302;Tambaú (SP);90000;2019;724;5702;9981;417;162;284;90
3553401;Tanabi (SP);70000;2019;641;5316;7750;312;180;309;73
3553609;Tapiratiba (SP);80000;2019;714;6160;10891;537;149;269;99
3553658;Taquaral (SP);75000;2019;705;5644;9039;387;172;294;78
3553708;Taquaritinga (SP);90000;2019;666;5304;8601;317;173;295;72
3553807;Taquarituba (SP);70000;2019;663;5100;9484;285;153;275;76
3553906;Tarabai (SP);80000;2019;596;5292;6581;117;186;310;62
3553955;Tarumã (SP);85000;2019;592;5131;8474;146;176;302;62
3554003;Tatuí (SP);80000;2019;638;4881;11348;183;155;267;76
3554201;Tejupá (SP);85500;2019;677;5570;10993;279;151;275;78
3554300;Teodoro Sampaio (SP);73538;2019;564;5949;7741;145;180;304;58
3554409;Terra Roxa (SP);80000;2019;709;5162;8135;415;177;300;79
3554508;Tietê (SP);75000;2019;627;5377;10496;175;166;281;70
3554607;Timburi (SP);80000;2019;685;5886;10779;235;152;278;74
3554706;Torrinha (SP);80000;2019;659;5610;10271;274;154;270;79
3554755;Trabiju (SP);76667;2019;676;5460;9635;291;169;288;80
3555000;Tupã (SP);75000;2019;561;5079;8138;157;173;300;65
3555109;Tupi Paulista (SP);70000;2019;553;5222;6785;179;184;308;57
3555208;Turiúba (SP);65000;2019;579;5229;7804;227;178;306;64
3555307;Turmalina (SP);75000;2019;641;5414;6694;292;178;307;69
3555356;Ubarana (SP);90000;2019;563;4714;7945;253;178;305;61
3555604;Uchoa (SP);90000;2019;627;5314;7990;343;177;304;69
3555703;União Paulista (SP);80000;2019;588;5222;7946;252;179;308;65
3555802;Urânia (SP);110000;2019;624;5341;7055;249;179;307;66
3555901;Uru (SP);75000;2019;557;4513;8332;260;174;301;62
3556008;Urupês (SP);70000;2019;558;5574;8039;289;178;305;60
3556107;Valentim Gentil (SP);73000;2019;623;5366;7652;265;179;308;68
3556305;Valparaíso (SP);82000;2019;516;5394;7690;196;177;303;56
3556404;Vargem Grande do Sul (SP);90000;2019;733;5742;10159;453;155;277;92
3556800;Viradouro (SP);80000;2019;709;5209;7930;402;176;299;79
3556909;Vista Alegre do Alto (SP);90000;2019;675;5286;8360;357;174;297;73
3556958;Vitória Brasil (SP);85000;2019;628;5149;6888;270;177;305;68
3557105;Votuporanga (SP);70000;2019;635;5238;7547;277;180;309;70
3557154;Zacarias (SP);80000;2019;566;4200;7814;230;177;305;64
3557204;Chavantes (SP);80000;2019;686;5402;8724;217;163;289;73
3557303;Estiva Gerbi (SP);77500;2019;724;5472;9803;388;158;280;93
3500105;Adamantina (SP);70000;2020;494;5174;6102;166;171;296;59
3500204;Adolfo (SP);90000;2020;493;4080;7189;255;167;294;62
3500303;Aguaí (SP);85000;2020;568;5614;9442;399;154;276;89
3500550;Águas de Santa Bárbara (SP);55000;2020;576;5388;11295;246;146;274;77
3500709;Agudos (SP);70000;2020;543;5969;11510;248;150;278;75
3500758;Alambari (SP);80000;2020;535;5634;13875;181;144;253;72
3500907;Altair (SP);75000;2020;514;5609;6552;412;175;303;70
3501004;Altinópolis (SP);74000;2020;544;5740;10159;411;157;270;109
3501103;Alto Alegre (SP);70000;2020;497;5165;7495;205;160;287;71
3501152;Alumínio (SP);100000;2020;585;6061;14766;310;133;237;87
3501202;Álvares Florence (SP);75000;2020;490;5103;5972;296;173;302;66
3501608;Americana (SP);80000;2020;511;4394;8972;246;155;272;82
3501707;Américo Brasiliense (SP);80000;2020;506;5098;8214;322;158;275;75
3501806;Américo de Campos (SP);71944;2020;492;5195;6098;308;174;303;67
3501905;Amparo (SP);60000;2020;539;6169;11544;327;138;255;90
3502002;Analândia (SP);85000;2020;522;5999;9942;303;149;260;81
3502101;Andradina (SP);70000;2020;507;5327;5716;218;175;299;56
3502200;Angatuba (SP);90000;2020;566;5884;14161;260;144;261;75
3502309;Anhembi (SP);79259;2020;543;5340;12116;243;156;275;81
3502408;Anhumas (SP);73475;2020;542;5431;7099;120;177;299;63
3502606;Aparecida d'Oeste (SP);85000;2020;465;5422;5819;192;174;301;58
3502804;Araçatuba (SP);80000;2020;490;4832;6207;200;168;294;65
3502903;Araçoiaba da Serra (SP);80000;2020;523;5298;12486;201;144;252;70
3503000;Aramina (SP);75000;2020;545;4920;8032;403;169;288;104
3503109;Arandu (SP);60000;2020;582;4259;10993;256;146;273;72
3503158;Arapeí (SP);65000;2020;707;6767;15212;569;132;249;144
3503208;Araraquara (SP);80000;2020;499;5380;9058;314;157;273;73
3503307;Araras (SP);80000;2020;531;5642;9401;297;151;269;84
3503356;Arco-Íris (SP);75000;2020;487;4941;7113;169;163;290;67
3503406;Arealva (SP);72000;2020;487;5418;8659;224;161;286;66
3503505;Areias (SP);60000;2020;701;6507;14735;569;121;241;134
3503604;Areiópolis (SP);84444;2020;554;5289;8904;261;149;273;85
3503703;Ariranha (SP);73000;2020;514;5293;7659;342;167;290;71
3503802;Artur Nogueira (SP);80000;2020;525;5425;9384;308;150;268;85
3503950;Aspásia (SP);90000;2020;471;5280;5601;249;170;298;63
3504008;Assis (SP);85000;2020;538;5294;8558;160;159;285;65
3504107;Atibaia (SP);70000;2020;585;6182;12807;334;131;239;95
3504206;Auriflama (SP);70000;2020;478;5417;5819;205;171;299;58
3504305;Avaí (SP);75000;2020;529;5607;10075;238;157;285;75
3504404;Avanhandava (SP);66000;2020;515;5127;7340;251;162;290;70
3504503;Avaré (SP);72500;2020;566;5218;12265;291;142;269;76
3504602;Bady Bassitt (SP);85000;2020;517;5309;6831;301;169;296;68
3504701;Balbinos (SP);90000;2020;499;4968;8035;251;160;287;71
3504800;Bálsamo (SP);80000;2020;530;5467;6571;313;169;296;76
3504909;Bananal (SP);65000;2020;709;7156;15893;573;124;241;142
3505104;Barbosa (SP);70000;2020;503;4751;7012;244;167;295;65
3505203;Bariri (SP);75000;2020;485;5254;8036;252;161;284;64
3505302;Barra Bonita (SP);75000;2020;544;5048;8822;252;153;275;81
3505500;Barretos (SP);84889;2020;518;5260;7073;449;173;299;72
3505609;Barrinha (SP);85000;2020;521;5095;7579;339;165;287;86
3505807;Bastos (SP);71000;2020;511;5375;7446;149;167;293;63
3505906;Batatais (SP);85000;2020;537;5112;8847;390;159;267;104
3506003;Bauru (SP);70000;2020;523;5331;9843;233;158;285;72
3506102;Bebedouro (SP);75000;2020;533;5446;7682;405;168;290;79
3506201;Bento de Abreu (SP);75000;2020;490;5210;6487;189;167;292;64
3506300;Bernardino de Campos (SP);80000;2020;609;5320;10680;238;148;275;76
3506409;Bilac (SP);70000;2020;486;5170;6800;197;163;289;70
3506508;Birigui (SP);60000;2020;495;5060;6564;206;165;292;67
3506706;Boa Esperança do Sul (SP);77000;2020;486;5723;9041;282;161;281;66
3506805;Bocaina (SP);75000;2020;492;5747;8716;267;158;279;67
3507001;Boituva (SP);100000;2020;506;5056;11209;186;151;262;73
3507209;Borá (SP);70000;2020;516;5421;7982;154;163;290;63
3507308;Boracéia (SP);75000;2020;498;4796;8022;241;160;285;65
3507407;Borborema (SP);82000;2020;473;5034;7756;266;167;292;63
3507456;Borebi (SP);72500;2020;544;6488;13289;264;146;273;76
3507506;Botucatu (SP);79409;2020;559;5572;12874;274;144;266;87
3507605;Bragança Paulista (SP);80000;2020;573;5843;12141;331;131;243;94
3507704;Braúna (SP);70000;2020;492;5165;7300;205;160;287;72
3507753;Brejo Alegre (SP);90000;2020;496;4408;6595;217;167;294;64
3507803;Brodowski (SP);75000;2020;532;5340;8442;381;160;278;101
3507902;Brotas (SP);75000;2020;509;5870;10936;295;149;263;78
3508108;Buritama (SP);80000;2020;490;4942;6375;218;168;295;62
3508207;Buritizal (SP);60000;2020;546;5463;9078;388;163;273;105
3508306;Cabrália Paulista (SP);48000;2020;549;5669;11094;238;152;280;77
3508405;Cabreúva (SP);79000;2020;567;6717;15615;305;135;242;91
3508504;Caçapava (SP);120000;2020;624;5907;13511;345;149;254;97
3508702;Caconde (SP);80665;2020;570;6037;11778;540;141;260;109
3508801;Cafelândia (SP);75001;2020;503;5178;8150;252;160;287;68
3508900;Caiabu (SP);75000;2020;508;5406;6790;133;180;303;61
3509106;Caiuá (SP);64000;2020;549;5143;5808;151;182;303;59
3509304;Cajobi (SP);100000;2020;526;5636;7845;385;172;297;71
3509403;Cajuru (SP);67200;2020;545;5837;9684;418;154;273;103
3509452;Campina do Monte Alegre (SP);;2020;581;5605;13283;259;144;258;74
3509502;Campinas (SP);74588;2020;529;4982;11201;279;150;266;88
3509809;Campos Novos Paulista (SP);78960;2020;531;5151;9052;197;155;282;66
3510005;Cândido Mota (SP);83000;2020;559;4880;8110;143;166;290;65
3510104;Cândido Rodrigues (SP);87000;2020;507;5362;7904;329;166;288;74
3510153;Canitar (SP);78960;2020;601;4921;8251;204;158;284;78
3510302;Capela do Alto (SP);89334;2020;520;5280;12414;183;148;257;71
3510401;Capivari (SP);68000;2020;502;5348;9536;166;155;269;77
3510708;Cardoso (SP);80000;2020;491;4807;5869;321;175;304;66
3510807;Casa Branca (SP);94394;2020;562;5639;9836;431;155;277;87
3510906;Cássia dos Coqueiros (SP);60000;2020;552;5940;11057;462;144;258;108
3511003;Castilho (SP);73427;2020;499;5346;5580;238;180;302;53
3511102;Catanduva (SP);83667;2020;512;5206;7645;331;169;293;67
3511201;Catiguá (SP);85000;2020;510;5112;7450;333;169;294;67
3511300;Cedral (SP);75000;2020;513;5400;7040;332;170;296;68
3511409;Cerqueira César (SP);75000;2020;579;5112;11368;242;143;271;74
3511508;Cerquilho (SP);90000;2020;508;5123;10565;184;154;267;74
3511607;Cesário Lange (SP);80000;2020;520;4981;11289;189;151;265;74
